text,is_subjective
"teman-teman lama dan anggota keluarganya telah berubah, hampir tidak dapat dikenali lagi.",0
"jack memiliki sejarah dengan charlie, seorang transien yang menggambarkan gambaran khas para tunawisma: kasar, tidak bercukur dan selalu mencari minuman berikutnya.",0
"setelah menemukan sebuah kapal penumpang yang hilang sejak tahun 1962 terapung di laut Bering, tim penyelamat mengklaim kapal tersebut sebagai milik mereka.",0
"dia seorang seniman, tetapi belum mengambil kuas selama setahun.",0
"jadi, selain menyembuhkannya, dia juga berusaha menikahkannya dengan wanita yang ""baik, kuat, dan bertanggung jawab"".",0
"nak, pernahkah waralaba ini kehabisan bahan bakar.",1
"[koshashvili] terkadang menyeret [ide] keluar (filmnya perlu diperketat), tapi tetap saja ide-ide itu layak untuk dipertimbangkan.",1
dengan perkiraan lebih dari 10.000 penaklukan seksual.,0
"petualang Australia Steve Irwin alias si pemburu buaya telah menghindari kematian dan menangkap buaya lain yang penuh semangat, dengan harapan dapat menyelamatkannya dari pemburu liar.",0
"dia secara tidak sengaja menemukan bahwa mafia Tiongkok, tong, menggunakan artefak Tiongkok kuno yang baru ditemukannya untuk menyembunyikan dan menyelundupkan narkotika melintasi perbatasan.",0
dia sedang mencari keselamatannya dan keselamatan putranya dari kutukan keluarga.,0
mungkin. . . berfungsi sebagai perjalanan kenangan bagi remaja dan dewasa muda yang tumbuh di acara scooby-doo atau tayangan ulang yang disiarkan televisi.,1
"film yang sangat tidak lucu ini berdurasi 80 menit, namun terasa dua kali lebih lama.",1
"beberapa elemen di dalamnya benar-benar menonjol, tetapi bagian lainnya lumayan.",1
untuk menunjukkan karakter-karakter ini dalam tindakannya dan tidak memberi mereka perasaan menyesal -- dan berulang kali mengingat kilas balik pemerkosaan aslinya -- adalah tindakan yang sangat berlebihan.,1
para tetua berharap untuk segera pulang ke rumah tetapi teman baru mereka punya rencana lain.,0
petugas patroli lapd trey sellars bergabung dengan kepolisian sebagai pekerjaan harian sampai karir aktingnya melejit.,0
faktor kemauan secara vertikal membagi geng menjadi dua.,0
"karena belum pernah menjadi penggemar berat novel Dickens setebal 800 halaman, saya terkejut betapa senangnya saya menonton versi McGrath.",1
"melemparkan peringatan kepada angin dengan undangan untuk hedonis dalam diri kita semua, nair telah membangun film ini sedemikian rupa sehingga bahkan orang yang paling sinis sekalipun akan mendapati dirinya tersenyum pada satu waktu atau yang lain.",1
apa yang dimulai sebagai rekaman audio visual dari sembilan bulan kehamilan sutradara jacqueline liebman saat dia dan pacarnya menghadapi kenyataan bahwa mereka sama sekali tidak siap sebagai orang tua.,0
pengaturan yang kuat dan tujuan ambisius memudar ketika film ini beralih ke taktik menakut-nakuti yang tidak canggih dan premanisme b-film.,1
"Dalam memoarnya, Guevara menceritakan petualangan yang ia dan sahabatnya Alberto Granado alami saat melintasi Amerika Selatan dengan sepeda motor pada awal tahun 1950an.",0
sungguh menakjubkan bagaimana sutradara pemula Kevin Donovan berhasil menemukan sesuatu yang baru untuk ditambahkan ke dalam kanon Chan. membuat rangkaian aksi chan membosankan.,1
". . . petualangan besar yang penuh dengan romansa, aksi, dan kepahlawanan.",1
"lalu suatu malam saat dia berada di loteng ibunya, muncul seorang komedian terkenal yang sudah meninggal dan menyuruh Pauly untuk bunuh diri karena dia akan dianggap sebagai komedian jenius yang meninggal sebelum waktunya.",0
"tidak ada denyut emosional pada solaris. dengan kemandulan emosional yang sesuai dengan pengaturan luar angkasa, ayunan spektakuler soderbergh ke pagar hanya menghasilkan aroma yang spektakuler.",1
"setelah satu dekade perasaan tersembunyi, perceraian dan hubungan yang gagal, mereka berdua akhirnya mengungkapkan perasaan mereka yang sebenarnya satu sama lain - untuk mengetahui bahwa mereka berdua jatuh cinta satu sama lain.",0
"dalam perjalanannya, ia beranjak dewasa, bertemu dengan beragam kelompok orang, mulai dari seorang pebisnis hingga keisha (Washington), seorang gadis yang membuatnya jatuh cinta.",0
". . . memperluas cakrawala kebosanan hingga ke titik kehancuran, berubah menjadi lubang hitam kebodohan, yang darinya tidak ada konsep menarik yang bisa lepas.",1
"seperti Rudy Yellow Lodge, Eyre perlu mengeluarkan banyak keringat untuk memperjelas visi sinematiknya sebelum kreasi berikutnya dan mengingat pelajaran dari laba-laba penipu.",1
"hari ini menandai ulang tahun istimewa bagi pasangan tersebut dan mereka berangkat untuk merayakannya seperti sebelumnya, dengan piknik gaya lama.",0
"secara umum, film ini bertahan dengan cukup baik.",1
"kedua cerita ini secara bersamaan terkait dengan karya dan kehidupan Virginia Woolf, yang menulis novel yang disebutkan sebelumnya.",0
"pengundian [untuk "" cinta buruk yang besar "" ] adalah penampilan solid dari arliss Howard .",1
"setelah sukses besar di ring, hollywood memutuskan untuk mengambil langkah lain dalam menghadirkan film Jepang lainnya kepada kita semua.",0
"sebuah film yang sekaligus menyedihkan dan membangkitkan semangat--menyedihkan dalam hal subjek foto-foto nachtwey yang menyedihkan dan sering kali mengerikan, namun membangkitkan semangat dalam hal komitmen dan integritasnya.",1
"Namun, ketika seorang teman menghadapkan dia dengan penipuan yang sangat kelam dan mengerikan untuk mendapatkan uang cepat dan saat-saat menyenangkan, dia menolak, namun tidak lama kemudian dia menemukan dirinya terjerat dalam jaringan seks, narkoba dan lagu-lagu Natal.",0
apakah si albino menguntitnya atau mengawasinya?,0
hidup memang tidak mudah ketika kamu dipanggil aksel dan kamu adalah anak Denmark yang suka bakso .,0
"ketika tommy yang berusia 19 tahun, seorang aktivis hak-hak gay dan alan yang berusia 24 tahun pertama kali bertemu pada tahun 1973, mereka mendapati diri mereka berada pada sisi yang berlawanan dari mata uang politik.",0
"diriwayatkan oleh james ellroy, stan brakhage, dan dr. Roy Menninger.",0
film ini berfungsi sebagai kapsul waktu yang berharga untuk mengingatkan kita akan kengerian dahsyat yang dialami seluruh umat manusia.,1
"Kini, di masa senja hidupnya, Emile membentuk bab terakhir dari otobiografi mentalnya.",0
"di film ini, kita bertemu dengan pok&#233; mon , celebi , yang memiliki kekuatan untuk melakukan perjalanan melintasi waktu .",0
sebuah dongeng nyata yang melingkar seperti pusaran air yang bergerak lambat dan mencapai suasana menyeramkan yang agung tanpa pernah benar-benar masuk akal.,1
"semuanya sempurna, sampai pernikahan orang tua Fay tiba-tiba hancur, entah dari mana, setelah 40 tahun pernikahan yang bahagia.",0
kabar di las vegas adalah dia sudah mati.,0
"eksplorasi yang mendalam dan kuat akan kesucian, kesadaran diri, kebencian terhadap diri sendiri, dan penentuan nasib sendiri.",1
ceritanya terhenti dalam kekacauan kekerasan yang tidak bertujuan.,1
Parker tidak dapat mempertahankan tingkat energi yang tinggi dari awal kota film hingga akhir negaranya,1
FBI sekarang bertekad untuk menghentikan operasi Kilo.,0
"seorang polisi yang korup lebih tertarik pada uang dari para penjahat yang ditangkapnya daripada keadilan; seorang wanita muda mengetahui dirinya hamil, dan pacarnya tidak berperasaan; dan seorang pria muda menelepon seorang pelacur, ini pertama kalinya bagi keduanya, dan keduanya tidak dapat menyelesaikannya.",0
"lumpuh karena penemuan itu, dia hanya mampu pergi dengan alasan bodoh, berusaha menyembunyikan penderitaan yang nyaris tidak bisa membuat dia bernapas dari ana.",0
"salah satu film yang membawa Anda ke dalam sesuatu yang lebih besar dari diri Anda sendiri, yaitu keinginan pola dasar untuk sesekali menikmati sampah yang baik.",1
"film ""alien selamanya"" berdurasi 24 menit.",0
tapi alien yang cerdik itu dengan cepat belajar untuk tidak pernah menghalangi seorang wanita dan kucingnya.,0
"namun ketika reputasinya ditantang oleh pembalap agresif dengan pengendaraan cepat, dia tidak bisa mundur.",0
namun industri rekaman telah melampaui mereka^&#197 ; begitu pula masyarakat umum yang selera musiknya terus berubah.,0
film tersebut pada akhirnya terhenti karena tekanan alur cerita dan kebutuhannya untuk diyakinkan.,1
"dalam pelayan ramah di manhattan, upaya jennifer lopez yang paling agresif dan paling tulus untuk mengambil alih film, sang diva dengan cerdik mengelilingi dirinya dengan sekelompok pemain yang sangat terdaftar.",1
potret mengharukan dari seorang pria yang kehilangan tempatnya di dunia.,1
"ini adalah kisah tentang seorang produser rekaman los angeles (mcdormand) yang suka merokok ganja dan suka bepergian, dengan pacar bintang rock (nivola), yang putranya yang jujur ​​(bale) pulang ke rumah setelah lulus dari sekolah kedokteran harvard bersama orang kayanya tunangan&#233 ; (beckinsale), yang sedang mengerjakan buku.",0
"memotong tepat melalui b. S . memberikan ""tutup mulut"" dengan jari tengah yang besar kepada mereka yang berbicara yang tidak lebih dari dua orang yang saling memukul satu sama lain.",1
"dikejar oleh petugas imigrasi dan kemudian ditangkap, dia akan dideportasi.",0
"evelyn mungkin merupakan gambaran yang tidak berbobot, namun tidak menyiksa untuk disimak.",1
"ibunya membujuk ahli entomologi terkenal untuk membawa mereka dalam perjalanan ke hutan untuk mencari kupu-kupu, yang mengarah ke sebuah petualangan yang akan mengubah hidup mereka.",0
"tidak pernah selama K-19: sang janda membuat pemirsa ini merasa terbungkus dalam sebuah cerita yang, meskipun dimaksudkan untuk bersifat universal dalam tema kesetiaan, keberanian dan dedikasi terhadap tujuan bersama, sepertinya tidak pernah meninggalkan banyak hal.",1
"ledakan tersebut pada dasarnya menghancurkan -- atau, lebih tepatnya, menguasai -- fiksi film tersebut bagi saya.",1
"kadang-kadang para pria memanfaatkan emosi yang kuat, namun materi semacam ini lebih efektif di atas panggung. itu bukan film; itu gambaran yang benar-benar statis.",1
sutradara andrew niccol. . . menunjukkan pemahaman masam tentang kekhasan ketenaran. rasa sindirannya yang sehat ringan dan menyenangkan. . . .,1
sayang sekali 101 menit pertama yang luar biasa harus digabungkan dengan 5 menit terakhir yang disalahpahami.,1
sleepwalking menceritakan kisah tiga orang teman di tiga tahap kehidupan mereka yang sangat berbeda.,0
"kadal, kekacauan, bekas luka, tak berperasaan, dan sic menghuni dunia gulat halaman belakang yang penuh kekerasan dan sering kali aneh.",0
"tanah, manusia, dan narasi mengalir bersama dalam sebuah potret nyata tentang peran sebagai ibu yang ditangguhkan dan hasrat yang dieksplorasi.",1
"Sebuah kisah yang bergerak cepat dan mengalir dengan lancar, film dokumenter Eugene Jarecki kemungkinan besar akan mengobarkan kroni-kroni pecinta ciuman. namun, meskipun ceritanya berat sebelah, film ini juga mengatur disposisi yang terukur.",1
"tidak heran mereka berbicara tentang ""berbicara dengannya"". Itu mengherankan.",1
"tidak, kehidupan berbahaya para putra altar tidak terjadi dalam kondisi rahmat yang sempurna. namun, dosa-dosanya sangat ringan dan dapat dimaafkan, karena kebajikan-kebajikannya jelas bersifat manusiawi.",1
86 menit paling menyiksa yang mungkin dialami seseorang di musim panas ini tanpa latihan dokter gigi.,1
ini adalah film aksi dengan ikon aksi yang sudah dinonaktifkan.,1
"Ayah nete menjadi pahit dan tertutup, tapi nete bersikeras bahwa dia datang untuk tinggal bersama dia dan keluarganya beberapa minggu yang tersisa.",0
Bruce sedang mengalami nasib buruk sebagai reporter berita TV.,0
"setiap anggota urutan kekuasaan melihat orang yang ditipu sebagai orang rendahan baru di tiang totem, dan sebagai hasilnya, alat yang sempurna untuk meningkatkan diri mereka ke puncak hierarki disfungsional ini.",0
"tentu saja, perbuatan tulus yang naif&#233; apakah sayang malah jatuh cinta padanya.",0
sebuah film advokasi yang menarik dan menegangkan yang membawa Anda dalam aliran emosi saat mengeksplorasi komplikasi mengerikan dari suatu hari yang menakutkan.,1
itu terperosok dalam naskah lusuh yang menumpuk lapis demi lapis aksi klise manusia di atas dialog kayu dan nada yang berubah-ubah yang jauh dari amoralitas moral yang khas dari karya terbaik [woo].,1
"dalam film ini, de niro berperan sebagai mitch preston, seorang detektif polisi yang keras kepala dan pekerja keras.",0
meskipun film tersebut berdurasi singkat 71 menit -- diakhiri dengan cuplikan reno berbicara dengan warga New York di jalan setelah peristiwa 9/11 -- reno menunjukkan semangat yang cukup untuk membuat Anda menjadi penggemarnya.,1
"Pumpkin memandang dengan mengagumkan kemunafikan kebenaran politik, namun ia melakukannya dengan nada yang tidak seimbang sehingga Anda tidak pernah tahu kapan humor berakhir dan tragedi dimulai.",1
film ini tetap bertahan berkat desain produksinya yang halusinasi.,1
film ini memahami seperti beberapa film lainnya bagaimana kedalaman dan luasnya keintiman emosional memberikan semua makna dan kesenangan pada tindakan fisik.,1
"ben stiller dan jack black membintangi sebagai tim dan nick, sahabat, tetangga, dan rekan kerja, yang kedudukan setaranya tiba-tiba tersandung ketika salah satu skema cepat kaya nick yang bodoh benar-benar berhasil: vapoorizer, semprotan yang benar-benar membuat kotoran anjing , atau jenis lainnya, menguap begitu saja -- ke tempat yang tidak dapat diduga oleh siapa pun.",0
"Meskipun mencoba untuk menyeimbangkan humor yang merujuk pada diri sendiri dan plot pedang yang normal sepertinya merupakan upaya yang layak, hasilnya tidak sepenuhnya memuaskan baik penggemar berat Jason atau mereka yang dapat menerima lelucon yang bagus.",1
ini adalah salah satu film jaglom yang paling mudah diakses dan benar-benar menyenangkan.,1
"sebuah dokumen tentang momen politik dan artistik yang unik, film ini menelusuri hubungan antara dua gerakan pembuatan film paling penting di Amerika Latin pada akhir tahun 60an, sinema Brasil n&#244; vo dan film Kuba revolucionario.",0
pasca 11/9 pesan filosofis tentang “kebebasan pribadi yang diutamakan” mungkin tidak sesuai dengan yang diharapkan.,1
bertahun-tahun telah berlalu sejak ksatria rahasia membalaskan dendam keluarganya dengan membunuh ksatria jahat.,0
"sebuah film yang berbeda -- terkadang membosankan -- yang dibuat oleh sutradara yang ingin dilewatkan oleh banyak penonton, namun para penggemar film harus mengetahuinya.",1
dalam perjalanan ini mereka menemukan orang-orang baik yang akan membantu mereka menyelesaikan misi mereka.,0
keduanya menciptakan perkebunan kopi paling penting di Kuba dengan filosofi kerja budak dan komunitas yang sangat khusus.,0
"banyak yang pergi melihat atraksi tersebut hanya karena di luar panas dan ada AC di dalam, dan menurut saya tidak. C . akan membantu film ini sedikit.",1
sebuah dongeng yang menyenangkan tentang nilai abadi sastra.,1
"schnieder melompat-lompat dengan pergelangan tangan yang lemas, mengenakan atasan ketat di perut dan memeluk pinggul, memutar-mutar rambutnya dengan jarinya dan berasumsi bahwa itu cukup untuk menahan tawa. . .",1
"penuh dengan hotel-hotel yang hambar, jalan raya, tempat parkir, dengan sekilas pemandangan alam dan kehangatan keluarga, waktu menyendiri adalah erangan putus asa yang tersembunyi tentang terjebak dalam labirin kehidupan modern.",1
